feature,value,position,modification
event_stdv,2.11,2,1
event_length,0.00863,2,1
event_mean,119.57105,-2,1
event_stdv,4.372737,-2,1
event_length,0.011582,-2,1
event_mean,120.81,-1,1
event_stdv,1.831,-1,1
event_length,0.00465,-1,1
event_mean,120.45274,0,1
event_stdv,2.111255,0,1
event_length,0.003821,0,1
event_mean,89.29,1,1
event_stdv,2.593,1,1
event_length,0.00498,1,1
event_mean,91.82,2,1
event_stdv,1.847,2,1
event_length,0.01129,2,1
event_mean,114.84,-2,1
event_stdv,4.945,-2,1
event_length,0.01129,-2,1
event_mean,120.1,-1,1
event_stdv,1.495,-1,1
event_length,0.00564,-1,1
event_mean,117.97,0,1
event_stdv,4.764,0,1
event_length,0.01361,0,1
event_mean,92.17,1,1
event_stdv,3.023,1,1
event_length,0.01726,1,1
event_mean,89.88,2,1
event_stdv,1.683,2,1
event_length,0.01029,2,1
event_mean,114.542854,-2,1
event_stdv,4.969943,-2,1
event_length,0.005853,-2,1
event_mean,118.756615,-1,1
event_stdv,2.326782,-1,1
event_length,0.010661,-1,1
event_mean,113.53,0,1
event_stdv,6.4,0,1
event_length,0.00299,0,1
event_mean,89.46,1,1
event_stdv,2.969,1,1
event_length,0.00365,1,1
event_mean,94.79,2,1
event_stdv,1.535,2,1
event_length,0.00266,2,1
event_mean,119.57105,-2,1
event_stdv,4.372737,-2,1
event_length,0.011582,-2,1
event_mean,120.81,-1,1
event_stdv,1.831,-1,1
event_length,0.00465,-1,1
event_mean,120.45274,0,1
event_stdv,2.111255,0,1
event_length,0.003821,0,1
event_mean,89.29,1,1
event_stdv,2.593,1,1
event_length,0.00498,1,1
event_mean,91.82,2,1
event_stdv,1.847,2,1
event_length,0.01129,2,1
event_mean,114.24,-2,1
event_stdv,2.409,-2,1
event_length,0.00332,-2,1
event_mean,118.73766,-1,1
event_stdv,2.602426,-1,1
event_length,0.015197,-1,1
event_mean,123.47,0,1
event_stdv,1.501,0,1
event_length,0.00332,0,1
event_mean,91.91,1,1
event_stdv,3.002,1,1
event_length,0.00365,1,1
event_mean,87.06,2,1
event_stdv,1.562,2,1
event_length,0.00266,2,1
event_mean,119.28,-2,1
event_stdv,4.787,-2,1
event_length,0.03088,-2,1
event_mean,119.46345,-1,1
event_stdv,2.274793,-1,1
event_length,0.006834,-1,1
event_mean,120.6,0,1
event_stdv,2.008,0,1
event_length,0.00365,0,1
event_mean,93.32,1,1
event_stdv,7.756,1,1
event_length,0.01062,1,1
event_mean,91.87,2,1
event_stdv,2.136,2,1
event_length,0.01627,2,1
event_mean,114.542854,-2,1
event_stdv,4.969943,-2,1
event_length,0.005853,-2,1
event_mean,118.756615,-1,1
event_stdv,2.326782,-1,1
event_length,0.010661,-1,1
event_mean,113.53,0,1
event_stdv,6.4,0,1
event_length,0.00299,0,1
event_mean,89.46,1,1
event_stdv,2.969,1,1
event_length,0.00365,1,1
event_mean,94.79,2,1
event_stdv,1.535,2,1
event_length,0.00266,2,1
event_mean,116.629166,-2,1
event_stdv,3.281917,-2,1
event_length,0.004096,-2,1
event_mean,121.815,-1,1
event_stdv,6.980385,-1,1
event_length,0.004723,-1,1
event_mean,129.08455,0,1
event_stdv,5.186212,0,1
event_length,0.006611,0,1
event_mean,110.17,-2,1
event_stdv,5.338,-2,1
event_length,0.00963,-2,1
event_mean,119.57805,-1,1
event_stdv,4.694584,-1,1
event_length,0.014127,-1,1
event_mean,111.62,0,1
event_stdv,10.082,0,1
event_length,0.00963,0,1
event_mean,92.82235,1,1
event_stdv,2.825275,1,1
event_length,0.008551,1,1
event_mean,89.37,2,1
event_stdv,1.367,2,1
event_length,0.00398,2,1
event_mean,113.87,-2,1
event_stdv,4.057,-2,1
event_length,0.00432,-2,1
event_mean,120.210304,-1,1
event_stdv,4.386602,-1,1
event_length,0.012853,-1,1
event_mean,120.36,0,1
event_stdv,3.696,0,1
event_length,0.00896,0,1
event_mean,89.91,1,1
event_stdv,1.907,1,1
event_length,0.00232,1,1
event_mean,91.85,2,1
event_stdv,2.246,2,1
event_length,0.01129,2,1
event_mean,130.99,-2,0
event_stdv,3.925,-2,0
event_length,0.00299,-2,0
event_mean,118.42,-1,0
event_stdv,3.498,-1,0
event_length,0.00232,-1,0
event_mean,125.93818,0,0
event_stdv,6.008182,0,0
event_length,0.007693,0,0
event_mean,87.59,1,0
event_stdv,1.994,1,0
event_length,0.00432,1,0
event_mean,92.50444,2,0
event_stdv,2.056056,2,0
event_length,0.007155,2,0
event_mean,126.99,-2,0
event_stdv,4.521,-2,0
event_length,0.00365,-2,0
event_mean,117.70954,-1,0
event_stdv,8.300723,-1,0
event_length,0.011457,-1,0
event_mean,122.46445,0,0
event_stdv,5.735175,0,0
event_length,0.005666,0,0
event_mean,89.56046,1,0
event_stdv,2.04486,1,0
event_length,0.009553,1,0
event_mean,95.62,2,0
event_stdv,3.582,2,0
event_length,0.00299,2,0
event_mean,127.7,-2,0
event_stdv,8.708,-2,0
event_length,0.00232,-2,0
event_mean,111.98,-1,0
event_stdv,8.241364,-1,0
event_length,0.007849,-1,0
event_mean,121.3668,0,0
event_stdv,6.650027,0,0
event_length,0.009477,0,0
event_mean,89.64,2,0
event_stdv,3.908,2,0
event_length,0.01129,2,0
event_mean,119.74,-2,0
event_stdv,5.574,-2,0
event_length,0.01029,-2,0
event_mean,115.92316,-1,0
event_stdv,3.680553,-1,0
event_length,0.008822,-1,0
event_mean,127.635,0,0
event_stdv,2.24125,0,0
event_length,0.00415,0,0
event_mean,88.53014,1,0
event_stdv,1.555486,1,0
event_length,0.007512,1,0
event_mean,92.47,2,0
event_stdv,4.853,2,0
event_length,0.00299,2,0
event_mean,105.86,-2,0
event_stdv,2.971,-2,0
event_length,0.00232,-2,0
event_mean,112.89,-1,0
event_stdv,6.238,-1,0
event_length,0.0083,-1,0
event_mean,124.27906,0,0
event_stdv,3.579871,0,0
event_length,0.007582,0,0
event_mean,89.47,1,0
event_stdv,3.613,1,0
event_length,0.00465,1,0
event_mean,95.10912,2,0
event_stdv,2.881228,2,0
event_length,0.008731,2,0
event_mean,112.91556,-2,0
event_stdv,8.721315,-2,0
event_length,0.005522,-2,0
event_mean,119.1493,-1,0
event_stdv,4.771205,-1,0
event_length,0.015385,-1,0
event_mean,120.6933,0,0
event_stdv,6.888523,0,0
event_length,0.009913,0,0
event_mean,88.99702,1,0
event_stdv,2.928992,1,0
event_length,0.010785,1,0
event_mean,90.88077,2,0
event_stdv,3.122115,2,0
event_length,0.005236,2,0
event_mean,112.65323,-2,0
event_stdv,5.725742,-2,0
event_length,0.006049,-2,0
event_mean,120.39,-1,0
event_stdv,4.2,-1,0
event_length,0.01328,-1,0
event_mean,120.76519,0,0
event_stdv,5.907538,0,0
event_length,0.02514,0,0
event_mean,90.18382,1,0
event_stdv,2.139824,1,0
event_length,0.008458,1,0
event_mean,91.87161,2,0
event_stdv,1.79271,2,0
event_length,0.003695,2,0
event_mean,125.94,-2,0
event_stdv,6.026,-2,0
event_length,0.00365,-2,0
event_mean,125.15,-1,0
event_stdv,6.274,-1,0
event_length,0.02158,-1,0
event_mean,128.42282,0,0
event_stdv,2.869717,0,0
event_length,0.005843,0,0
event_mean,88.39,1,0
event_stdv,3.689,1,0
event_length,0.02158,1,0
event_mean,90.08,2,0
event_stdv,3.589,2,0
event_length,0.00398,2,0
event_mean,123.53,-2,0
event_stdv,4.183,-2,0
event_length,0.00166,-2,0
event_mean,117.52548,-1,0
event_stdv,5.849385,-1,0
event_length,0.009638,-1,0
event_mean,122.1127,0,0
event_stdv,5.628216,0,0
event_length,0.00977,0,0
event_mean,88.1232,1,0
event_stdv,1.28912,1,0
event_length,0.004157,1,0
event_mean,90.74,2,0
event_stdv,2.855,2,0
event_length,0.00465,2,0
event_mean,118.89,-2,0
event_stdv,2.843,-2,0
event_length,0.00963,-2,0
event_mean,131.0,0,0
event_stdv,2.814,0,0
event_length,0.01096,0,0
event_mean,90.73463,1,0
event_stdv,2.251313,1,0
event_length,0.013506,1,0
event_mean,100.27,2,0
event_stdv,2.225,2,0
event_length,0.00465,2,0
event_mean,102.67,-2,0
event_stdv,2.768,-2,0
event_length,0.00266,-2,0
event_mean,114.785,-1,0
event_stdv,5.7185,-1,0
event_length,0.0083,-1,0
event_mean,122.000336,0,0
event_stdv,4.861233,0,0
event_length,0.004182,0,0
event_mean,88.88538,1,0
event_stdv,1.118385,1,0
event_length,0.004341,1,0
event_mean,95.675,2,0
event_stdv,4.565286,2,0
event_length,0.006162,2,0
event_mean,106.05,-2,0
event_stdv,5.087,-2,0
event_length,0.00465,-2,0
event_mean,120.83,-1,0
event_stdv,6.458,-1,0
event_length,0.00232,-1,0
event_mean,113.48,0,0
event_stdv,4.221,0,0
event_length,0.00531,0,0
event_mean,86.94,1,0
event_stdv,3.538,1,0
event_length,0.01062,1,0
event_mean,91.06,2,0
event_stdv,2.356,2,0
event_length,0.00266,2,0
event_mean,110.7,-2,0
event_stdv,7.223,-2,0
event_length,0.01295,-2,0
event_mean,120.92,-1,0
event_stdv,2.858,-1,0
event_length,0.00598,-1,0
event_mean,125.543915,0,0
event_stdv,3.010261,0,0
event_length,0.004173,0,0
event_mean,90.4,2,0
event_stdv,2.258,2,0
event_length,0.0083,2,0
event_mean,120.42913,-2,0
event_stdv,5.878739,-2,0
event_length,0.002582,-2,0
event_mean,117.06,-1,0
event_stdv,6.63,-1,0
event_length,0.00764,-1,0
event_mean,126.185,0,0
event_stdv,5.550396,0,0
event_length,0.005693,0,0
event_mean,90.35375,1,0
event_stdv,3.155214,1,0
event_length,0.005585,1,0
event_mean,93.80444,2,0
event_stdv,1.677889,2,0
event_length,0.003027,2,0
event_mean,114.957275,-2,0
event_stdv,3.789455,-2,0
event_length,0.003926,-2,0
event_mean,117.13375,-1,0
event_stdv,5.827,-1,0
event_length,0.008468,-1,0
event_mean,124.88,0,0
event_stdv,4.355,0,0
event_length,0.0073,0,0
event_mean,89.04435,1,0
event_stdv,1.966043,1,0
event_length,0.004288,1,0
event_mean,91.68,2,0
event_stdv,2.679,2,0
event_length,0.00564,2,0
event_mean,125.58,-2,0
event_stdv,6.63,-2,0
event_length,0.00299,-2,0
event_mean,119.438644,-1,0
event_stdv,3.678729,-1,0
event_length,0.012857,-1,0
event_mean,125.64977,0,0
event_stdv,3.155596,0,0
event_length,0.014435,0,0
event_mean,89.62815,1,0
event_stdv,2.627704,1,0
event_length,0.005229,1,0
event_mean,89.24,2,0
event_stdv,2.612,2,0
event_length,0.01228,2,0
event_mean,126.57,-2,0
event_stdv,4.848,-2,0
event_length,0.00564,-2,0
event_mean,123.02,-1,0
event_stdv,5.264,-1,0
event_length,0.01328,-1,0
event_mean,125.54319,0,0
event_stdv,5.086207,0,0
event_length,0.013837,0,0
event_mean,88.98492,1,0
event_stdv,2.139881,1,0
event_length,0.010423,1,0
event_mean,92.843155,2,0
event_stdv,1.715947,2,0
event_length,0.003164,2,0
event_mean,120.01,-2,0
event_stdv,7.043,-2,0
event_length,0.00498,-2,0
event_mean,117.0692,-1,0
event_stdv,6.569431,-1,0
event_length,0.014303,-1,0
event_mean,123.47,0,0
event_stdv,5.839,0,0
event_length,0.00465,0,0
event_mean,92.01,1,0
event_stdv,5.487,1,0
event_length,0.00564,1,0
event_mean,95.48,2,0
event_stdv,3.056,2,0
event_length,0.00996,2,0
event_mean,124.94,-2,0
event_stdv,5.308,-2,0
event_length,0.01029,-2,0
event_mean,117.38,-1,0
event_stdv,5.261,-1,0
event_length,0.00232,-1,0
event_mean,125.49208,0,0
event_stdv,5.879911,0,0
event_length,0.008617,0,0
event_mean,90.41,1,0
event_stdv,3.24,1,0
event_length,0.01029,1,0
event_mean,92.46388,2,0
event_stdv,1.927119,2,0
event_length,0.004632,2,0
event_mean,112.98,-2,0
event_stdv,4.307,-2,0
event_length,0.00531,-2,0
event_mean,124.84,-1,0
event_stdv,3.604,-1,0
event_length,0.00299,-1,0
event_mean,123.99267,0,0
event_stdv,3.665511,0,0
event_length,0.006587,0,0
event_mean,90.83,2,0
event_stdv,2.812,2,0
event_length,0.01361,2,0
event_mean,124.58786,-2,0
event_stdv,4.750875,-2,0
event_length,0.007219,-2,0
event_mean,114.86,-1,0
event_stdv,6.464,-1,0
event_length,0.00498,-1,0
event_mean,124.03026,0,0
event_stdv,5.949692,0,0
event_length,0.012879,0,0
event_mean,90.88,1,0
event_stdv,2.848,1,0
event_length,0.00896,1,0
event_mean,93.53406,2,0
event_stdv,3.082595,2,0
event_length,0.006252,2,0
event_mean,106.07,-2,0
event_stdv,4.482,-2,0
event_length,0.00232,-2,0
event_mean,114.909676,-1,0
event_stdv,7.252903,-1,0
event_length,0.003522,-1,0
event_mean,122.068054,0,0
event_stdv,9.340766,0,0
event_length,0.010264,0,0
event_mean,90.03,1,0
event_stdv,1.572,1,0
event_length,0.00332,1,0
event_mean,89.64,2,0
event_stdv,2.996,2,0
event_length,0.01129,2,0
event_mean,108.69,-2,0
event_stdv,6.397,-2,0
event_length,0.00398,-2,0
event_mean,121.49,-1,0
event_stdv,3.237,-1,0
event_length,0.01494,-1,0
event_mean,125.1476,0,0
event_stdv,7.734817,0,0
event_length,0.016023,0,0
event_mean,88.405,1,0
event_stdv,1.977833,1,0
event_length,0.006684,1,0
event_mean,92.22,2,0
event_stdv,2.307,2,0
event_length,0.00631,2,0
event_mean,124.60117,-2,0
event_stdv,5.098353,-2,0
event_length,0.004157,-2,0
event_mean,115.13,-1,0
event_stdv,6.091,-1,0
event_length,0.00432,-1,0
event_mean,125.22607,0,0
event_stdv,6.525541,0,0
event_length,0.013087,0,0
event_mean,88.72613,1,0
event_stdv,2.299275,1,0
event_length,0.008942,1,0
event_mean,92.8544,2,0
event_stdv,2.99116,2,0
event_length,0.004686,2,0
event_mean,116.39,-2,0
event_stdv,11.095,-2,0
event_length,0.00398,-2,0
event_mean,121.52,-1,0
event_stdv,2.042,-1,0
event_length,0.00598,-1,0
event_mean,127.79,0,0
event_stdv,9.421,0,0
event_length,0.01594,0,0
event_mean,91.79,1,0
event_stdv,3.721,1,0
event_length,0.0259,1,0
event_mean,96.73,-2,0
event_stdv,3.869,-2,0
event_length,0.00232,-2,0
event_mean,119.37462,-1,0
event_stdv,7.058462,-1,0
event_length,0.018515,-1,0
event_mean,124.80495,0,0
event_stdv,4.889495,0,0
event_length,0.004554,0,0
event_mean,94.84,2,0
event_stdv,4.051,2,0
event_length,0.0083,2,0
event_mean,119.53318,-2,0
event_stdv,7.628764,-2,0
event_length,0.008014,-2,0
event_mean,119.22143,-1,0
event_stdv,11.332571,-1,0
event_length,0.012332,-1,0
event_mean,123.46,0,0
event_stdv,6.642,0,0
event_length,0.00266,0,0
event_mean,88.36,1,0
event_stdv,2.969,1,0
event_length,0.01594,1,0
event_mean,93.82692,2,0
event_stdv,2.849442,2,0
event_length,0.006905,2,0
event_mean,126.36,-2,0
event_stdv,6.289,-2,0
event_length,0.02855,-2,0
event_mean,121.13,-1,0
event_stdv,3.879,-1,0
event_length,0.01394,-1,0
event_mean,120.0,0,0
event_stdv,7.689,0,0
event_length,0.00365,0,0
event_mean,89.50104,1,0
event_stdv,1.471977,1,0
event_length,0.009148,1,0
event_mean,92.89,2,0
event_stdv,1.872,2,0
event_length,0.00266,2,0
event_mean,120.77035,-2,0
event_stdv,4.711379,-2,0
event_length,0.007934,-2,0
event_mean,117.84,-1,0
event_stdv,4.132,-1,0
event_length,0.01594,-1,0
event_mean,129.99466,0,0
event_stdv,5.166568,0,0
event_length,0.005116,0,0
event_mean,92.41,2,0
event_stdv,3.734,2,0
event_length,0.01062,2,0
event_mean,127.26007,-2,0
event_stdv,6.032735,-2,0
event_length,0.01132,-2,0
event_mean,116.65667,-1,0
event_stdv,4.241222,-1,0
event_length,0.009213,-1,0
event_mean,119.68,0,0
event_stdv,3.667,0,0
event_length,0.0093,0,0
event_mean,88.61,1,0
event_stdv,1.556,1,0
event_length,0.0083,1,0
event_mean,90.57513,2,0
event_stdv,3.025974,2,0
event_length,0.00913,2,0
event_mean,104.95,-2,0
event_stdv,6.508,-2,0
event_length,0.00365,-2,0
event_mean,120.077034,-1,0
event_stdv,4.075875,-1,0
event_length,0.007855,-1,0
event_mean,127.07,0,0
event_stdv,3.995,0,0
event_length,0.0073,0,0
event_mean,89.47,1,0
event_stdv,3.498,1,0
event_length,0.01494,1,0
event_mean,91.525894,2,0
event_stdv,2.488036,2,0
event_length,0.010731,2,0
event_mean,116.22519,-2,0
event_stdv,6.027287,-2,0
event_length,0.006871,-2,0
event_mean,111.82,-1,0
event_stdv,9.608,-1,0
event_length,0.01726,-1,0
event_mean,122.7132,0,0
event_stdv,6.17064,0,0
event_length,0.003559,0,0
event_mean,88.64175,1,0
event_stdv,1.987698,1,0
event_length,0.006842,1,0
event_mean,91.74,2,0
event_stdv,3.499,2,0
event_length,0.00432,2,0
event_mean,115.62544,-2,0
event_stdv,6.523667,-2,0
event_length,0.009817,-2,0
event_mean,118.95327,-1,0
event_stdv,4.225064,-1,0
event_length,0.015146,-1,0
event_mean,120.61872,0,0
event_stdv,8.705051,0,0
event_length,0.008725,0,0
event_mean,90.37654,1,0
event_stdv,4.850308,1,0
event_length,0.011503,1,0
event_mean,91.8,2,0
event_stdv,3.076,2,0
event_length,0.0166,2,0
event_mean,113.35,-2,0
event_stdv,3.299,-2,0
event_length,0.00498,-2,0
event_mean,120.62,-1,0
event_stdv,4.069,-1,0
event_length,0.00332,-1,0
event_mean,124.48167,0,0
event_stdv,5.360073,0,0
event_length,0.006668,0,0
event_mean,86.884254,1,0
event_stdv,2.688702,1,0
event_length,0.005788,1,0
event_mean,101.05,2,0
event_stdv,3.574,2,0
event_length,0.00797,2,0
event_mean,117.53,-2,0
event_stdv,2.853,-2,0
event_length,0.00963,-2,0
event_mean,110.9,-1,0
event_stdv,3.542,-1,0
event_length,0.00697,-1,0
event_mean,120.35955,0,0
event_stdv,3.754205,0,0
event_length,0.017971,0,0
event_mean,90.36857,1,0
event_stdv,1.528286,1,0
event_length,0.004674,1,0
event_mean,95.81844,2,0
event_stdv,3.694519,2,0
event_length,0.006291,2,0
event_mean,122.87,-2,0
event_stdv,4.974,-2,0
event_length,0.00398,-2,0
event_mean,124.93,-1,0
event_stdv,6.886,-1,0
event_length,0.01394,-1,0
event_mean,124.79422,0,0
event_stdv,4.852089,0,0
event_length,0.008022,0,0
event_mean,90.0125,1,0
event_stdv,1.696095,1,0
event_length,0.006283,1,0
event_mean,93.21,2,0
event_stdv,2.543,2,0
event_length,0.00598,2,0
event_mean,130.52,-2,0
event_stdv,4.381,-2,0
event_length,0.00863,-2,0
event_mean,118.3,-1,0
event_stdv,3.605,-1,0
event_length,0.00232,-1,0
event_mean,121.830894,0,0
event_stdv,5.088464,0,0
event_length,0.007365,0,0
event_mean,87.98536,1,0
event_stdv,1.390732,1,0
event_length,0.002987,1,0
event_mean,93.85,2,0
event_stdv,2.621,2,0
event_length,0.00531,2,0
event_mean,107.81,-2,0
event_stdv,3.606,-2,0
event_length,0.00266,-2,0
event_mean,117.84,-1,0
event_stdv,5.541,-1,0
event_length,0.01162,-1,0
event_mean,118.73,0,0
event_stdv,6.518,0,0
event_length,0.01328,0,0
event_mean,89.54,1,0
event_stdv,2.316,1,0
event_length,0.01295,1,0
event_mean,114.29,-1,0
event_stdv,6.851,-1,0
event_length,0.00332,-1,0
event_mean,123.491776,0,0
event_stdv,8.177689,0,0
event_length,0.012369,0,0
event_mean,90.21,1,0
event_stdv,3.534,1,0
event_length,0.02058,1,0
event_mean,94.18,2,0
event_stdv,1.445,2,0
event_length,0.00398,2,0
event_mean,124.42522,-2,0
event_stdv,3.457217,-2,0
event_length,0.0044,-2,0
event_mean,109.88,-1,0
event_stdv,5.129,-1,0
event_length,0.00199,-1,0
event_mean,126.86357,0,0
event_stdv,6.161995,0,0
event_length,0.014771,0,0
event_mean,89.89,1,0
event_stdv,2.18,1,0
event_length,0.00631,1,0
event_mean,93.84804,2,0
event_stdv,2.764423,2,0
event_length,0.008675,2,0
event_mean,114.4,-2,0
event_stdv,7.701,-2,0
event_length,0.01992,-2,0
event_mean,117.52153,-1,0
event_stdv,6.745144,-1,0
event_length,0.019683,-1,0
event_mean,125.701866,0,0
event_stdv,8.081176,0,0
event_length,0.010911,0,0
event_mean,89.53694,1,0
event_stdv,1.859917,1,0
event_length,0.013758,1,0
event_mean,95.64148,2,0
event_stdv,3.044346,2,0
event_length,0.009857,2,0
event_mean,120.57,-2,0
event_stdv,4.373,-2,0
event_length,0.00797,-2,0
event_mean,127.08,-1,0
event_stdv,7.337,-1,0
event_length,0.01129,-1,0
event_mean,126.957825,0,0
event_stdv,6.135308,0,0
event_length,0.009886,0,0
event_mean,89.31,1,0
event_stdv,2.3,1,0
event_length,0.00531,1,0
event_mean,92.78,2,0
event_stdv,2.446,2,0
event_length,0.00564,2,0
event_mean,102.27,-2,0
event_stdv,2.691,-2,0
event_length,0.00266,-2,0
event_mean,121.48,-1,0
event_stdv,4.691,-1,0
event_length,0.00863,-1,0
event_mean,126.5,0,0
event_stdv,6.649,0,0
event_length,0.00664,0,0
event_mean,89.76,1,0
event_stdv,2.851,1,0
event_length,0.01328,1,0
event_mean,90.05,2,0
event_stdv,3.643,2,0
event_length,0.01793,2,0
event_mean,89.42316,-2,0
event_stdv,3.792895,-2,0
event_length,0.003233,-2,0
event_mean,114.95882,-1,0
event_stdv,4.99739,-1,0
event_length,0.005116,-1,0
event_mean,114.46,0,0
event_stdv,10.708,0,0
event_length,0.01262,0,0
event_mean,85.77143,1,0
event_stdv,1.752286,1,0
event_length,0.005405,1,0
event_mean,92.817,2,0
event_stdv,1.8821,2,0
event_length,0.005776,2,0
event_mean,131.37,-2,0
event_stdv,5.686,-2,0
event_length,0.0166,-2,0
event_mean,128.57,-1,0
event_stdv,5.319,-1,0
event_length,0.00764,-1,0
event_mean,125.25613,0,0
event_stdv,6.887323,0,0
event_length,0.003695,0,0
event_mean,89.62,1,0
event_stdv,1.669,1,0
event_length,0.00332,1,0
event_mean,93.946075,2,0
event_stdv,3.121608,2,0
event_length,0.004746,2,0
event_mean,115.53067,-2,0
event_stdv,4.974467,-2,0
event_length,0.002501,-2,0
event_mean,115.915085,-1,0
event_stdv,5.48818,-1,0
event_length,0.004568,-1,0
event_mean,125.7606,0,0
event_stdv,3.758512,0,0
event_length,0.011066,0,0
event_mean,90.31,1,0
event_stdv,8.4575,1,0
event_length,0.00531,1,0
event_mean,93.15,2,0
event_stdv,2.05,2,0
event_length,0.00531,2,0
event_mean,105.5,-2,0
event_stdv,5.492,-2,0
event_length,0.00631,-2,0
