feature,value,position,modification
event_stdv,3.446,-2,0
event_length,0.00697,-2,0
event_mean,127.4571,-1,0
event_stdv,6.439855,-1,0
event_length,0.00423,-1,0
event_mean,99.73,0,0
event_stdv,1.739,0,0
event_length,0.00631,0,0
event_mean,94.71,1,0
event_stdv,1.501,1,0
event_length,0.01262,1,0
event_mean,91.82,2,0
event_stdv,1.888,2,0
event_length,0.00797,2,0
event_mean,120.14412,-2,0
event_stdv,4.063059,-2,0
event_length,0.002835,-2,0
event_mean,133.83,-1,0
event_stdv,4.214,-1,0
event_length,0.00299,-1,0
event_mean,97.68,0,0
event_stdv,3.839,0,0
event_length,0.0259,0,0
event_mean,91.881,1,0
event_stdv,2.8759,1,0
event_length,0.003852,1,0
event_mean,85.49,2,0
event_stdv,3.365,2,0
event_length,0.00365,2,0
event_mean,132.28,-2,0
event_stdv,2.806,-2,0
event_length,0.00863,-2,0
event_mean,132.9415,-1,0
event_stdv,6.772,-1,0
event_length,0.007237,-1,0
event_mean,102.36643,0,0
event_stdv,2.678857,0,0
event_length,0.004674,0,0
event_mean,95.87518,1,0
event_stdv,1.553904,1,0
event_length,0.006587,1,0
event_mean,91.36455,2,0
event_stdv,3.421273,2,0
event_length,0.003926,2,0
event_mean,126.27,-2,0
event_stdv,3.737,-2,0
event_length,0.00631,-2,0
event_mean,129.96252,-1,0
event_stdv,5.039937,-1,0
event_length,0.005904,-1,0
event_mean,97.86,0,0
event_stdv,2.745,0,0
event_length,0.01494,0,0
event_mean,92.14009,1,0
event_stdv,3.824956,1,0
event_length,0.004692,1,0
event_mean,91.97,2,0
event_stdv,4.786,2,0
event_length,0.0166,2,0
event_mean,124.73359,-2,0
event_stdv,3.451051,-2,0
event_length,0.007706,-2,0
event_mean,127.590294,-1,0
event_stdv,4.943793,-1,0
event_length,0.01701,-1,0
event_mean,98.0867,0,0
event_stdv,4.886631,0,0
event_length,0.03064,0,0
event_mean,94.576,1,0
event_stdv,1.86072,1,0
event_length,0.004686,1,0
event_mean,90.61,2,0
event_stdv,3.973,2,0
event_length,0.00896,2,0
event_mean,119.392334,-2,0
event_stdv,4.167833,-2,0
event_length,0.003608,-2,0
event_mean,127.60309,-1,0
event_stdv,9.525127,-1,0
event_length,0.005183,-1,0
event_mean,98.073135,0,0
event_stdv,2.923289,0,0
event_length,0.012118,0,0
event_mean,96.9576,1,0
event_stdv,2.50884,1,0
event_length,0.018518,1,0
event_mean,87.93,2,0
event_stdv,3.32,2,0
event_length,0.00963,2,0
event_mean,129.2,-2,0
event_stdv,8.866,-2,0
event_length,0.01228,-2,0
event_mean,114.28,-1,0
event_stdv,12.459,-1,0
event_length,0.00299,-1,0
event_mean,99.62,0,0
event_stdv,6.08,0,0
event_length,0.00598,0,0
event_mean,92.88,1,0
event_stdv,2.468,1,0
event_length,0.01394,1,0
event_mean,110.19,-2,0
event_stdv,12.195,-2,0
event_length,0.02357,-2,0
event_mean,130.51,-1,0
event_stdv,6.062,-1,0
event_length,0.01062,-1,0
event_mean,103.75,0,0
event_stdv,3.362,0,0
event_length,0.00266,0,0
event_mean,96.07,1,0
event_stdv,1.698,1,0
event_length,0.01926,1,0
event_mean,93.37,2,0
event_stdv,1.554,2,0
event_length,0.00465,2,0
event_mean,119.08,-2,0
event_stdv,2.788,-2,0
event_length,0.01129,-2,0
event_mean,135.8,-1,0
event_stdv,4.036,-1,0
event_length,0.01129,-1,0
event_mean,98.47125,0,0
event_stdv,1.837125,0,0
event_length,0.022821,0,0
event_mean,93.57,1,0
event_stdv,1.281,1,0
event_length,0.00365,1,0
event_mean,87.57,2,0
event_stdv,3.595,2,0
event_length,0.00299,2,0
event_mean,127.1,-2,0
event_stdv,3.569,-2,0
event_length,0.00564,-2,0
event_mean,129.80278,-1,0
event_stdv,7.6445,-1,0
event_length,0.003133,-1,0
event_mean,97.95058,0,0
event_stdv,2.350203,0,0
event_length,0.041402,0,0
event_mean,100.13,1,0
event_stdv,2.372,1,0
event_length,0.00332,1,0
event_mean,96.04,2,0
event_stdv,5.029,2,0
event_length,0.00631,2,0
event_mean,124.16,-2,0
event_stdv,4.245,-2,0
event_length,0.00299,-2,0
event_mean,131.64255,-1,0
event_stdv,6.422797,-1,0
event_length,0.011228,-1,0
event_mean,101.937836,0,0
event_stdv,2.754351,0,0
event_length,0.008515,0,0
event_mean,94.54,1,0
event_stdv,2.505,1,0
event_length,0.00697,1,0
event_mean,91.68,2,0
event_stdv,3.531,2,0
event_length,0.00598,2,0
event_mean,122.46,-2,0
event_stdv,4.127,-2,0
event_length,0.005533,-2,0
event_mean,130.585,-1,0
event_stdv,6.4605,-1,0
event_length,0.01228,-1,0
event_mean,101.98227,0,0
event_stdv,2.550614,0,0
event_length,0.003847,0,0
event_mean,87.71,1,0
event_stdv,2.005,1,0
event_length,0.00266,1,0
event_mean,90.16546,2,0
event_stdv,2.284136,2,0
event_length,0.008943,2,0
event_mean,127.82,-2,0
event_stdv,4.102,-2,0
event_length,0.01892,-2,0
event_mean,129.24763,-1,0
event_stdv,4.922562,-1,0
event_length,0.007996,-1,0
event_mean,98.13,0,0
event_stdv,2.685,0,0
event_length,0.00498,0,0
event_mean,89.98,1,0
event_stdv,2.018,1,0
event_length,0.00697,1,0
event_mean,90.83645,2,0
event_stdv,4.014226,2,0
event_length,0.006694,2,0
event_mean,122.73,-2,0
event_stdv,4.748,-2,0
event_length,0.00299,-2,0
event_mean,134.50616,-1,0
event_stdv,3.868196,-1,0
event_length,0.018602,-1,0
event_mean,102.72385,0,0
event_stdv,2.599308,0,0
event_length,0.003567,0,0
event_mean,96.16333,1,0
event_stdv,1.704667,1,0
event_length,0.003027,1,0
event_mean,90.99,2,0
event_stdv,1.36,2,0
event_length,0.00266,2,0
event_mean,123.33,-2,0
event_stdv,4.587,-2,0
event_length,0.01361,-2,0
event_mean,137.01,-1,0
event_stdv,3.099,-1,0
event_length,0.00631,-1,0
event_mean,98.52,0,0
event_stdv,4.328,0,0
event_length,0.00398,0,0
event_mean,85.13,1,0
event_stdv,2.238,1,0
event_length,0.00365,1,0
event_mean,87.08546,2,0
event_stdv,1.778591,2,0
event_length,0.012404,2,0
event_mean,130.95,-2,0
event_stdv,3.478,-2,0
event_length,0.02623,-2,0
event_mean,134.94766,-1,0
event_stdv,2.702723,-1,0
event_length,0.005445,-1,0
event_mean,104.968315,0,0
event_stdv,5.142416,0,0
event_length,0.006566,0,0
event_mean,95.3774,1,0
event_stdv,1.210963,1,0
event_length,0.003063,1,0
event_mean,88.4,2,0
event_stdv,2.899,2,0
event_length,0.00332,2,0
event_mean,128.85,-2,0
event_stdv,5.206,-2,0
event_length,0.02722,-2,0
event_mean,125.86,-1,0
event_stdv,11.682,-1,0
event_length,0.00697,-1,0
event_mean,98.14577,0,0
event_stdv,1.345692,0,0
event_length,0.002937,0,0
event_mean,89.46,1,0
event_stdv,1.389,1,0
event_length,0.0083,1,0
event_mean,88.44,2,0
event_stdv,3.186,2,0
event_length,0.00896,2,0
event_mean,123.87221,-2,0
event_stdv,4.132481,-2,0
event_length,0.012715,-2,0
event_mean,130.92667,-1,0
event_stdv,7.414833,-1,0
event_length,0.004096,-1,0
event_mean,103.07655,0,0
event_stdv,3.585899,0,0
event_length,0.011476,0,0
event_mean,94.92,1,0
event_stdv,2.203,1,0
event_length,0.00332,1,0
event_mean,92.51,2,0
event_stdv,3.018,2,0
event_length,0.01029,2,0
event_mean,130.25308,-2,0
event_stdv,4.459031,-2,0
event_length,0.009592,-2,0
event_mean,114.9,-1,0
event_stdv,10.802,-1,0
event_length,0.01062,-1,0
event_mean,95.79,0,0
event_stdv,2.374,0,0
event_length,0.00498,0,0
event_mean,91.78,1,0
event_stdv,1.546,1,0
event_length,0.00332,1,0
event_mean,91.36,2,0
event_stdv,5.188,2,0
event_length,0.00299,2,0
event_mean,124.395,-2,0
event_stdv,5.077,-2,0
event_length,0.00365,-2,0
event_mean,133.82822,-1,0
event_stdv,2.554194,-1,0
event_length,0.007855,-1,0
event_mean,102.586754,0,0
event_stdv,3.511135,0,0
event_length,0.007436,0,0
event_mean,91.641426,1,0
event_stdv,2.137807,1,0
event_length,0.005051,1,0
event_mean,92.68696,2,0
event_stdv,3.459913,2,0
event_length,0.010888,2,0
event_mean,123.86063,-2,0
event_stdv,3.652375,-2,0
event_length,0.002697,-2,0
event_mean,134.71011,-1,0
event_stdv,7.390686,-1,0
event_length,0.013087,-1,0
event_mean,101.53222,0,0
event_stdv,4.164,0,0
event_length,0.005863,0,0
event_mean,95.4551,1,0
event_stdv,1.688327,1,0
event_length,0.005777,1,0
event_mean,90.59,2,0
event_stdv,1.694,2,0
event_length,0.00598,2,0
event_mean,124.33524,-2,0
event_stdv,7.186631,-2,0
event_length,0.020661,-2,0
event_mean,136.895,-1,0
event_stdv,5.601,-1,0
event_length,0.005776,-1,0
event_mean,111.2,0,0
event_stdv,3.523,0,0
event_length,0.00465,0,0
event_mean,94.07177,1,0
event_stdv,2.428823,1,0
event_length,0.006419,1,0
event_mean,85.7,2,0
event_stdv,5.182,2,0
event_length,0.00598,2,0
event_mean,119.166664,-2,0
event_stdv,3.640667,-2,0
event_length,0.004983,-2,0
event_mean,132.47781,-1,0
event_stdv,3.2792,-1,0
event_length,0.004896,-1,0
event_mean,103.69546,0,0
event_stdv,3.231,0,0
event_length,0.005916,0,0
event_mean,97.4,1,0
event_stdv,1.949,1,0
event_length,0.00531,1,0
event_mean,87.97,2,0
event_stdv,1.924,2,0
event_length,0.0073,2,0
event_mean,120.2,-2,0
event_stdv,6.553,-2,0
event_length,0.00896,-2,0
event_mean,132.87,-1,0
event_stdv,7.91,-1,0
event_length,0.01428,-1,0
event_mean,103.88574,0,0
event_stdv,2.523043,0,0
event_length,0.011648,0,0
event_mean,88.25,1,0
event_stdv,2.686,1,0
event_length,0.00531,1,0
event_mean,87.34032,2,0
event_stdv,2.6555,2,0
event_length,0.005829,2,0
event_mean,120.91,-2,0
event_stdv,3.696,-2,0
event_length,0.00598,-2,0
event_mean,130.64,-1,0
event_stdv,4.917,-1,0
event_length,0.00863,-1,0
event_mean,96.17,0,0
event_stdv,4.073,0,0
event_length,0.00764,0,0
event_mean,87.86,1,0
event_stdv,6.89,1,0
event_length,0.00432,1,0
event_mean,98.83,2,0
event_stdv,3.985,2,0
event_length,0.00432,2,0
event_mean,140.15,-2,0
event_stdv,1.727,-2,0
event_length,0.00232,-2,0
event_mean,134.33,-1,0
event_stdv,6.625,-1,0
event_length,0.0083,-1,0
event_mean,103.08,0,0
event_stdv,3.137,0,0
event_length,0.01195,0,0
event_mean,96.45,1,0
event_stdv,1.561,1,0
event_length,0.00764,1,0
event_mean,88.05,2,0
event_stdv,2.569,2,0
event_length,0.00398,2,0
event_mean,123.125,-2,0
event_stdv,2.8735,-2,0
event_length,0.00232,-2,0
event_mean,132.735,-1,0
event_stdv,3.9215,-1,0
event_length,0.01394,-1,0
event_mean,105.33,0,0
event_stdv,4.458,0,0
event_length,0.01262,0,0
event_mean,94.58,1,0
event_stdv,1.722,1,0
event_length,0.0083,1,0
event_mean,88.325,2,0
event_stdv,1.2725,2,0
event_length,0.00266,2,0
event_mean,128.0,-2,0
event_stdv,3.191,-2,0
event_length,0.00531,-2,0
event_mean,132.57289,-1,0
event_stdv,5.932904,-1,0
event_length,0.008646,-1,0
event_mean,101.03438,0,0
event_stdv,6.202354,0,0
event_length,0.011599,0,0
event_mean,91.71,1,0
event_stdv,1.668,1,0
event_length,0.00398,1,0
event_mean,85.32,2,0
event_stdv,3.489,2,0
event_length,0.01892,2,0
event_mean,129.41371,-2,0
event_stdv,5.051032,-2,0
event_length,0.01646,-2,0
event_mean,133.55,-1,0
event_stdv,8.99,-1,0
event_length,0.01461,-1,0
event_mean,102.93,0,0
event_stdv,3.849,0,0
event_length,0.01859,0,0
event_mean,94.572,1,0
event_stdv,1.817556,1,0
event_length,0.0088,1,0
event_mean,88.06043,2,0
event_stdv,2.163391,2,0
event_length,0.003885,2,0
event_mean,132.11,-2,0
event_stdv,3.896,-2,0
event_length,0.00332,-2,0
event_mean,129.48465,-1,0
event_stdv,4.673625,-1,0
event_length,0.014483,-1,0
event_mean,105.53,0,0
event_stdv,1.811,0,0
event_length,0.00332,0,0
event_mean,98.37,1,0
event_stdv,1.675,1,0
event_length,0.00631,1,0
event_mean,93.62,2,0
event_stdv,3.107,2,0
event_length,0.00531,2,0
event_mean,132.61,-2,0
event_stdv,6.938,-2,0
event_length,0.01793,-2,0
event_mean,116.11,-1,0
event_stdv,10.348,-1,0
event_length,0.00531,-1,0
event_mean,105.29,0,0
event_stdv,4.897,0,0
event_length,0.01162,0,0
event_mean,93.21,1,0
event_stdv,5.457,1,0
event_length,0.01295,1,0
event_mean,130.51,-2,0
event_stdv,2.786,-2,0
event_length,0.00432,-2,0
event_mean,133.4,-1,0
event_stdv,6.24,-1,0
event_length,0.00631,-1,0
event_mean,102.46723,0,0
event_stdv,3.019851,0,0
event_length,0.010374,0,0
event_mean,96.59,1,0
event_stdv,1.535,1,0
event_length,0.00299,1,0
event_mean,90.97,2,0
event_stdv,2.953,2,0
event_length,0.01262,2,0
event_mean,132.06,-2,0
event_stdv,2.109,-2,0
event_length,0.00332,-2,0
event_mean,129.8317,-1,0
event_stdv,4.353191,-1,0
event_length,0.005138,-1,0
event_mean,102.00353,0,0
event_stdv,1.874294,0,0
event_length,0.002908,0,0
event_mean,92.527695,1,0
event_stdv,1.948308,1,0
event_length,0.004341,1,0
event_mean,89.305885,2,0
event_stdv,2.373098,2,0
event_length,0.008496,2,0
event_mean,128.24,-2,0
event_stdv,3.672,-2,0
event_length,0.03154,-2,0
event_mean,133.88,-1,0
event_stdv,3.082,-1,0
event_length,0.00365,-1,0
event_mean,101.24,0,0
event_stdv,2.067,0,0
event_length,0.00598,0,0
event_mean,88.6,2,0
event_stdv,1.65,2,0
event_length,0.00996,2,0
event_mean,129.65,-2,0
event_stdv,3.508,-2,0
event_length,0.00564,-2,0
event_mean,124.58714,-1,0
event_stdv,6.990156,-1,0
event_length,0.007086,-1,0
event_mean,102.87,0,0
event_stdv,2.087,0,0
event_length,0.00365,0,0
event_mean,93.92195,1,0
event_stdv,2.282976,1,0
event_length,0.004817,1,0
event_mean,89.085,2,0
event_stdv,2.3265,2,0
event_length,0.00332,2,0
event_mean,122.68375,-2,0
event_stdv,7.060563,-2,0
event_length,0.006398,-2,0
event_mean,129.29413,-1,0
event_stdv,4.439739,-1,0
event_length,0.019428,-1,0
event_mean,103.61,0,0
event_stdv,3.521,0,0
event_length,0.01129,0,0
event_mean,96.23,1,0
event_stdv,2.38,1,0
event_length,0.00764,1,0
event_mean,86.58,2,0
event_stdv,2.701,2,0
event_length,0.00797,2,0
event_mean,121.56,-2,0
event_stdv,6.863,-2,0
event_length,0.01361,-2,0
event_mean,134.90866,-1,0
event_stdv,6.810333,-1,0
event_length,0.01213,-1,0
event_mean,102.60037,0,0
event_stdv,2.363185,0,0
event_length,0.00504,0,0
event_mean,93.14654,1,0
event_stdv,2.036192,1,0
event_length,0.002987,1,0
event_mean,91.88,2,0
event_stdv,2.675,2,0
event_length,0.00598,2,0
event_mean,130.56,-2,0
event_stdv,2.293,-2,0
event_length,0.00199,-2,0
event_mean,133.35,-1,0
event_stdv,6.227,-1,0
event_length,0.02756,-1,0
event_mean,103.04,0,0
event_stdv,3.638,0,0
event_length,0.00531,0,0
event_mean,92.43,1,0
event_stdv,2.512353,1,0
event_length,0.002986,1,0
event_mean,92.01,2,0
event_stdv,2.46,2,0
event_length,0.00232,2,0
event_mean,120.23,-2,0
event_stdv,6.347,-2,0
event_length,0.01328,-2,0
event_mean,130.19,-1,0
event_stdv,6.1,-1,0
event_length,0.01262,-1,0
event_mean,97.43,0,0
event_stdv,2.654,0,0
event_length,0.00299,0,0
event_mean,90.25475,1,0
event_stdv,1.476275,1,0
event_length,0.00679,1,0
event_mean,89.918175,2,0
event_stdv,2.157341,2,0
event_length,0.00789,2,0
event_mean,128.96,-2,0
event_stdv,3.165,-2,0
event_length,0.00564,-2,0
event_mean,127.41816,-1,0
event_stdv,5.593456,-1,0
event_length,0.013845,-1,0
event_mean,102.72,0,0
event_stdv,2.486,0,0
event_length,0.00232,0,0
event_mean,89.46684,1,0
event_stdv,3.465895,1,0
event_length,0.006747,1,0
event_mean,88.58,2,0
event_stdv,6.645,2,0
event_length,0.01295,2,0
event_mean,133.09,-2,0
event_stdv,2.179,-2,0
event_length,0.00332,-2,0
event_mean,130.1975,-1,0
event_stdv,5.3535,-1,0
event_length,0.014943,-1,0
event_mean,100.92,0,0
event_stdv,2.901333,0,0
event_length,0.0083,0,0
event_mean,94.37,1,0
event_stdv,2.643,1,0
event_length,0.00598,1,0
event_mean,88.86,2,0
event_stdv,2.686,2,0
event_length,0.00531,2,0
event_mean,129.49,-2,0
event_stdv,3.04,-2,0
event_length,0.00332,-2,0
event_mean,131.162,-1,0
event_stdv,5.3114,-1,0
event_length,0.007904,-1,0
event_mean,101.5907,0,0
event_stdv,2.259372,0,0
event_length,0.00492,0,0
event_mean,97.16,1,0
event_stdv,1.774,1,0
event_length,0.00896,1,0
event_mean,90.26,2,0
event_stdv,2.984,2,0
event_length,0.00531,2,0
event_mean,122.014206,-2,0
event_stdv,6.568381,-2,0
event_length,0.009445,-2,0
event_mean,130.96965,-1,0
event_stdv,4.263218,-1,0
event_length,0.019801,-1,0
event_mean,101.46,0,0
event_stdv,3.361,0,0
event_length,0.00863,0,0
event_mean,93.51,1,0
event_stdv,1.983,1,0
event_length,0.00432,1,0
event_mean,86.488335,2,0
event_stdv,2.244625,2,0
event_length,0.004672,2,0
event_mean,110.76,-2,0
event_stdv,2.33,-2,0
event_length,0.00232,-2,0
event_mean,131.43,-1,0
event_stdv,3.171,-1,0
event_length,0.01361,-1,0
event_mean,99.46,0,0
event_stdv,3.894,0,0
event_length,0.00465,0,0
event_mean,90.07,1,0
event_stdv,1.791,1,0
event_length,0.00598,1,0
event_mean,128.44,-2,0
event_stdv,2.768,-2,0
event_length,0.01328,-2,0
event_mean,125.61266,-1,0
event_stdv,7.557,-1,0
event_length,0.005002,-1,0
event_mean,99.3,0,0
event_stdv,2.287,0,0
event_length,0.00598,0,0
event_mean,88.78,1,0
event_stdv,2.774,1,0
event_length,0.00764,1,0
event_mean,89.07,2,0
event_stdv,2.18,2,0
event_length,0.01195,2,0
event_mean,130.24,-2,0
event_stdv,2.26,-2,0
event_length,0.00797,-2,0
event_mean,132.57,-1,0
event_stdv,10.096,-1,0
event_length,0.00564,-1,0
event_mean,102.03,0,0
event_stdv,2.372,0,0
event_length,0.00598,0,0
event_mean,93.51104,1,0
event_stdv,2.532938,1,0
event_length,0.004689,1,0
event_mean,86.86,2,0
event_stdv,1.699,2,0
event_length,0.00299,2,0
event_mean,127.9882,-2,0
event_stdv,3.64926,-2,0
event_length,0.00538,-2,0
event_mean,132.74841,-1,0
event_stdv,4.520667,-1,0
event_length,0.005873,-1,0
event_mean,102.81,0,0
event_stdv,2.333,0,0
event_length,0.00299,0,0
event_mean,96.88,1,0
event_stdv,2.41,1,0
event_length,0.00797,1,0
event_mean,87.01296,2,0
event_stdv,2.326926,2,0
event_length,0.00721,2,0
event_mean,124.36,-2,0
event_stdv,7.121,-2,0
event_length,0.005808,-2,0
event_mean,130.49376,-1,0
event_stdv,3.662123,-1,0
event_length,0.021597,-1,0
event_mean,102.74189,0,0
event_stdv,2.275514,0,0
event_length,0.003202,0,0
event_mean,95.03,1,0
event_stdv,2.974,1,0
event_length,0.00498,1,0
event_mean,87.61,2,0
event_stdv,1.735,2,0
event_length,0.00266,2,0
event_mean,117.77,-2,0
event_stdv,4.716,-2,0
event_length,0.00232,-2,0
event_mean,129.79,-1,0
event_stdv,3.272,-1,0
event_length,0.00764,-1,0
event_mean,105.02,0,0
event_stdv,4.434,0,0
event_length,0.00498,0,0
event_mean,91.66,1,0
event_stdv,2.391,1,0
event_length,0.00498,1,0
event_mean,88.7,2,0
event_stdv,4.116,2,0
event_length,0.00432,2,0
event_mean,122.70842,-2,0
event_stdv,5.861632,-2,0
event_length,0.003368,-2,0
event_mean,132.87776,-1,0
event_stdv,6.063347,-1,0
event_length,0.008138,-1,0
event_mean,104.78,0,0
event_stdv,3.067,0,0
event_length,0.0073,0,0
event_mean,97.73,1,0
event_stdv,2.315,1,0
event_length,0.00266,1,0
event_mean,90.365814,2,0
event_stdv,3.237512,2,0
event_length,0.009183,2,0
event_mean,125.45,-2,0
event_stdv,1.934,-2,0
event_length,0.00266,-2,0
event_mean,132.82713,-1,0
event_stdv,3.674011,-1,0
event_length,0.006819,-1,0
event_mean,103.96,0,0
event_stdv,3.526,0,0
event_length,0.01892,0,0
event_mean,89.86,1,0
event_stdv,5.117,1,0
event_length,0.00465,1,0
event_mean,89.79,2,0
event_stdv,2.771,2,0
event_length,0.01129,2,0
event_mean,124.84098,-2,0
event_stdv,6.136033,-2,0
event_length,0.015155,-2,0
event_mean,136.22488,-1,0
event_stdv,4.975317,-1,0
event_length,0.006841,-1,0
event_mean,101.89,0,0
event_stdv,2.855,0,0
event_length,0.00764,0,0
event_mean,90.75,1,0
event_stdv,3.798,1,0
event_length,0.0083,1,0
event_mean,93.96,2,0
event_stdv,4.275,2,0
event_length,0.00266,2,0
event_mean,132.1,-2,0
event_stdv,3.3,-2,0
event_length,0.0093,-2,0
event_mean,132.68,-1,0
event_stdv,5.618,-1,0
event_length,0.01461,-1,0
event_mean,102.23844,0,0
event_stdv,3.576667,0,0
event_length,0.00529,0,0
event_mean,94.89,1,0
event_stdv,1.883,1,0
event_length,0.00896,1,0
event_mean,90.59,2,0
event_stdv,2.937,2,0
event_length,0.00332,2,0
event_mean,125.55123,-2,0
event_stdv,3.018579,-2,0
event_length,0.007021,-2,0
event_mean,132.84,-1,0
event_stdv,5.484,-1,0
event_length,0.00631,-1,0
event_mean,100.21,0,0
event_stdv,5.253,0,0
event_length,0.00863,0,0
event_mean,98.37,1,0
event_stdv,1.199,1,0
event_length,0.00664,1,0
event_mean,87.64,2,0
event_stdv,2.088,2,0
event_length,0.01394,2,0
event_mean,132.07,-2,0
event_stdv,4.973,-2,0
event_length,0.00232,-2,0
event_mean,135.94395,-1,0
event_stdv,7.72166,-1,0
event_length,0.010176,-1,0
event_mean,103.79,0,0
event_stdv,2.124,0,0
event_length,0.00332,0,0
event_mean,97.1,1,0
event_stdv,2.256,1,0
event_length,0.00465,1,0
event_mean,92.17222,2,0
event_stdv,2.554611,2,0
event_length,0.003133,2,0
event_mean,136.17,-2,0
event_stdv,6.177,-2,0
event_length,0.02424,-2,0
event_mean,131.17068,-1,0
event_stdv,6.134386,-1,0
event_length,0.005627,-1,0
event_mean,104.86849,0,0
